"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FAMILY MEDICINE","Section","#","Ave","A","","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"370
FAM MED","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Family Medicine elective","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"930","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"930","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elecive","Course Total","2","***","","","","","","","","","","","","","","","","","","","","","","",""
"931","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"931","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","6","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"935","003","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","006","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","007","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","008","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","009","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","010","2","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"935","011","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine elective","Course Total","12","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"941","002","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","004","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","005","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","006","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","008","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","009","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"941","010","1","***","","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Family Medicine Elective","Course Total","7","","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
