"L&S","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","",""
"Dept. Total
512
JOURN","1882","3.711","57.1","22.3","7.7","2.2","0.8","0.4","0.3","1.1","0.1","7.5","",".","0.3","0.4",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","",""
"Freshmen","101","3.503","47.5","27.7","15.8","4.0","3.0",".","2.0",".",".",".","",".",".",".",".",".","."
"Sophomore","406","3.701","58.1","25.1","8.6","3.2","0.2","0.2","0.2",".",".","4.2","",".",".",".",".",".","."
"Junior","504","3.689","53.8","26.6","8.1","1.6","1.2","0.2","0.4",".",".","7.3","",".",".","0.8",".",".","."
"Senior","748","3.743","59.4","20.1","6.7","2.1","0.5","0.7",".",".",".","10.3","",".",".","0.3",".",".","."
"Undergraduates","1759","3.702","56.8","23.5","8.1","2.3","0.8","0.4","0.3",".",".","7.4","",".",".","0.3",".",".","."
"Special","8","3.773","50.0","12.5","12.5",".",".",".",".","25.0",".",".","",".",".",".",".",".","."
"Graduate","115","3.912","62.6","3.5","1.7",".","0.9",".",".","15.7","0.9","9.6","",".","4.3","0.9",".",".","."
"Dept. Total","1882","3.711","57.1","22.3","7.7","2.2","0.8","0.4","0.3","1.1","0.1","7.5","",".","0.3","0.4",".",".","."
