"L&S","","","","","","","","","","","","","","","","","","","","",""
"GEOSCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOSCI","","","","","","","","","","","","","","","","","","","","",""
"420
GEOSCI","Dept. Total","1283","3.568","57.2","14.3","9.0","3.7","3.6","0.7","0.9","3.9","",".","0.5","",".","0.8","0.2","1.2","3.9","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"420
GEOSCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","99","3.569","63.6","13.1","11.1","4.0","6.1",".","2.0",".","",".",".","",".",".",".",".",".","."
"Sophomore","","340","3.548","61.5","14.7","10.6","6.2","3.8","1.2","1.8",".","",".",".","",".",".","0.3",".",".","."
"Junior","","269","3.573","63.2","17.1","9.7","3.7","4.5","1.1","0.4","0.4","",".",".","",".",".",".",".",".","."
"Senior","","405","3.570","64.4","16.8","10.1","3.0","3.5","0.5","0.7",".","",".","0.2","",".",".","0.5","0.2",".","."
"Undergraduates","","1113","3.563","63.2","15.9","10.2","4.2","4.0","0.8","1.1","0.1","",".","0.1","",".",".","0.3","0.1",".","."
"Special","","84","3.575","4.8","3.6","1.2","1.2",".",".",".","11.9","",".",".","",".",".",".","17.9","59.5","."
"Graduate","","86","3.795","31.4","3.5","1.2",".","1.2",".",".","45.3","",".","5.8","",".","11.6",".",".",".","."
"","Dept. Total","1283","3.568","57.2","14.3","9.0","3.7","3.6","0.7","0.9","3.9","",".","0.5","",".","0.8","0.2","1.2","3.9","."
