"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"RELIGIOUS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","Dept. Total","257","3.676","66.1","17.5","10.9","0.8","1.6","0.4","1.6","0.4","",".",".","",".","",".","",".",".","0.8","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","9","3.276","55.6","33.3",".",".",".",".","11.1",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","61","3.743","67.2","18.0","13.1",".","1.6",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","67","3.796","80.6","7.5","10.4",".",".",".","1.5",".","",".",".","",".","",".","",".",".",".","."
"Senior","","106","3.610","57.5","23.6","11.3","1.9","2.8","0.9","0.9","0.9","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","243","3.682","66.3","18.1","11.1","0.8","1.6","0.4","1.2","0.4","",".",".","",".","",".","",".",".",".","."
"Special","","8","3.083","37.5","12.5","12.5",".",".",".","12.5",".","",".",".","",".","",".","",".",".","25.0","."
"Graduate","","6","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","257","3.676","66.1","17.5","10.9","0.8","1.6","0.4","1.6","0.4","",".",".","",".","",".","",".",".","0.8","."
