"ENTOMOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"355
ENTOM","","","","","","","","","","","","","","","","","","","",""
"Grad Research & Thesis","Course Total","21","",".",".",".",".",".",".",".","61.9","4.8",".","",".","33.3",".",".",".","."
"355
ENTOM","Dept. Total","561","3.762","75.0","11.1","4.1","2.0","2.1","0.9","0.5","2.7","0.2",".","",".","1.2","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"355
ENTOM","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","12","3.395","58.3","25.0",".",".",".","16.7",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","117","3.727","80.3","9.4","1.7","1.7","4.3","1.7","0.9",".",".",".","",".",".",".",".",".","."
"Junior","","179","3.790","77.7","14.0","4.5","1.7","1.7",".","0.6",".",".",".","",".",".",".",".",".","."
"Senior","","215","3.767","77.2","10.7","6.0","2.8","1.9","0.5","0.5",".",".",".","",".",".","0.5",".",".","."
"Undergraduates","","523","3.757","77.6","11.9","4.4","2.1","2.3","1.0","0.6",".",".",".","",".",".","0.2",".",".","."
"Special","","4","***","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","34","4.000","38.2",".",".",".",".",".",".","38.2","2.9",".","",".","20.6",".",".",".","."
"","Dept. Total","561","3.762","75.0","11.1","4.1","2.0","2.1","0.9","0.5","2.7","0.2",".","",".","1.2","0.2",".",".","."
