"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"890","072","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","079","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","096","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","102","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","107","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","108","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","111","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","112","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","113","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","114","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","115","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","117","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","121","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","122","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","126","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator's Research","Course Total","","103","",".",".",".",".",".",".",".","85.4","1.0",".",".","13.6",".",".",".","."
"901","002","","16","3.733","87.5",".",".",".",".",".","6.3","6.3",".",".",".",".",".",".",".","."
"901","003","","16","3.563","25.0","62.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics in ECE","Course Total","","32","3.645","56.3","31.3","6.3",".",".",".","3.1","3.1",".",".",".",".",".",".",".","."
"990","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","033","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","052","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","079","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"July 16, 2026","","","","","","","","","","","","","","","","","","","Page 138 of 493",""
