"EGR","","","","","","","","","","","","","","","","","","","",""
"MECHANICAL ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"612
M E","Dept. Total","3556","3.478","44.7","20.9","17.1","6.2","3.9","1.0","0.3","5.0","0.1","0.1","",".","0.5","0.1",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","40","3.425","42.5","22.5","22.5","7.5","2.5","2.5",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","299","3.723","67.6","19.7","7.4","3.3","1.0","0.3","0.7",".",".",".","",".",".",".",".",".","."
"Junior","","584","3.393","40.8","26.2","19.2","8.0","4.1","1.2","0.5",".",".",".","",".",".",".",".",".","."
"Senior","","2195","3.440","44.1","22.1","20.4","7.2","4.9","1.2","0.2",".",".",".","",".",".","0.1",".",".","."
"Undergraduates","","3118","3.458","45.7","22.6","18.9","7.0","4.3","1.1","0.3",".",".",".","",".",".","0.1",".",".","."
"Special","","17","3.305","58.8","5.9","5.9",".",".",".","11.8","5.9",".",".","",".",".",".",".","11.8","."
"Graduate","","492","3.773","31.3","7.5","3.5","0.8","0.4",".","0.2","50.2","1.4","0.6","",".","3.5","0.2",".","0.4","."
"","Dept. Total","3627","3.478","43.8","20.5","16.8","6.1","3.8","1.0","0.3","6.8","0.2","0.1","",".","0.5","0.1",".","0.1","."
