"TERM : 1264","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2025-2026","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"REHAB PSYCH & SPECIAL EDUC Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
194
RP & SE","1470","3.946","91.6","4.5","1.1","0.4","0.3","0.3","0.1","0.9","",".",".","",".","0.3","0.5",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","11","3.773","81.8","9.1",".",".","9.1",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","78","3.910","92.3","3.8",".","1.3","2.6",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","383","3.935","93.2","4.7","0.3","0.5","0.3","0.5","0.3",".","",".",".","",".",".","0.3",".",".","."
"Senior","664","3.955","93.5","4.1","1.4","0.5","0.2","0.2",".",".","",".",".","",".",".","0.3",".",".","."
"Undergraduates","1136","3.944","93.2","4.3","0.9","0.5","0.4","0.3","0.1",".","",".",".","",".",".","0.3",".",".","."
"Special","4","***","","","","","","","","","","",".","",".",".",".",".","25.0","."
"Graduate","330","3.954","86.4","5.2","1.8",".",".","0.3",".","3.9","",".",".","",".","1.2","1.2",".",".","."
"Dept. Total","1470","3.946","91.6","4.5","1.1","0.4","0.3","0.3","0.1","0.9","",".",".","",".","0.3","0.5",".","0.1","."
