"L&S","","","","","","","","","","","","","","","","","","","","",""
"LINGUISTICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","Dept. Total","485","3.766","75.7","9.9","5.4","2.7","2.3","0.2","1.0","1.0","",".",".","",".","1.2","0.6",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","22","3.757","72.7","13.6","9.1",".","4.5",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","108","3.801","79.6","10.2","4.6","1.9","1.9",".","0.9",".","",".",".","",".",".","0.9",".",".","."
"Junior","","112","3.722","75.0","8.9","4.5","7.1","1.8","0.9","0.9",".","",".",".","",".",".","0.9",".",".","."
"Senior","","195","3.750","76.4","11.3","6.2","1.0","3.1",".","1.5",".","",".",".","",".",".","0.5",".",".","."
"Undergraduates","","437","3.755","76.7","10.5","5.5","2.7","2.5","0.2","1.1",".","",".",".","",".",".","0.7",".",".","."
"Special","","7","3.833","28.6","14.3",".",".",".",".",".","57.1","",".",".","",".",".",".",".",".","."
"Graduate","","41","3.890","73.2","2.4","4.9","2.4",".",".",".","2.4","",".",".","",".","14.6",".",".",".","."
"","Dept. Total","485","3.766","75.7","9.9","5.4","2.7","2.3","0.2","1.0","1.0","",".",".","",".","1.2","0.6",".",".","."
