"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","010","","19","3.289","42.1","15.8","15.8","10.5","15.8",".",".",".",".",".",".",".",".",".",".","."
"100","011","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","18","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","19","3.921","89.5","5.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","19","3.921","94.7",".",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","020","","19","3.921","94.7",".",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","18","3.722","88.9",".","5.6",".",".",".","5.6",".",".",".",".",".",".",".",".","."
"100","024","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","19","3.842","68.4","31.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","026","","19","3.895","94.7",".",".",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"100","029","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","19","3.974","94.7","5.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","19","3.947","94.7",".","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","037","","18","3.833","83.3","11.1",".",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","038","","18","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","039","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","19","3.737","68.4","10.5","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","19","3.947","94.7",".","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","044","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","18","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","048","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","049","","19","3.921","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","050","","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","051","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","052","","19","3.789","94.7",".",".",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"100","053","","19","3.947","94.7",".","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","054","","19","3.684","89.5",".",".",".","5.3",".","5.3",".",".",".",".",".",".",".",".","."
"100","055","","18","3.889","94.4",".",".",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"100","056","","19","3.868","84.2","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","057","","18","3.667","83.3","5.6",".","5.6",".",".","5.6",".",".",".",".",".",".",".",".","."
"100","058","","19","3.868","84.2","5.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","059","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","060","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","065","","19","3.868","84.2","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","067","","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","068","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","069","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","071","","19","3.947","89.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 244 of 493",""
