"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"INTEGRATED SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"503
INTEGSCI","","","","","","","","","","","","","","","","","","","",""
"","150
001","","20","3.900","85.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","150
002","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","150
003","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Exploring Research in STEM","Course Total","","47","3.957","93.6","4.3","2.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Explrn Leadership in STEM","230
001","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Service with Youth in STEM","240
001","","9","3.333","77.8",".",".",".","11.1",".","11.1",".",".",".",".",".",".",".",".","."
"","320
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","320
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","320
003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Internship","Course Total","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","330
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","330
002","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Practicum in STEM Peer Leaders","Course Total","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Service in STEM Practicum","341
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics","375
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Public Service in STEM","640
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","650
001","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","650
002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"College Science Teaching","Course Total","","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","660
002","","20","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","660
003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Mentor Training","Course Total","","22","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Independent Study","699
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Practicum in Science Teaching","850
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
