"TERM : 1264","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2025-2026","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","","","","","",""
"502
INTER-LS","Dept. Total","1147","3.818","85.8","7.1","2.7","1.0","0.9","1.0","1.3","",".","",".",".","",".","",".","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","131","3.854","87.0","8.4","0.8","2.3","0.8",".","0.8","",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","365","3.804","84.1","7.4","3.6","1.4","0.5","0.8","1.9","",".","",".",".","",".","",".","0.3",".",".","."
"Junior","","287","3.864","88.2","5.9","2.4","1.0","1.0","0.3","0.7","",".","",".",".","",".","",".","0.3",".",".","."
"Senior","","354","3.779","85.0","7.6","2.8","0.3","1.1","2.0","1.1","",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","","1137","3.819","85.8","7.2","2.7","1.1","0.9","1.0","1.2","",".","",".",".","",".","",".","0.2",".",".","."
"Special","","9","3.556","88.9",".",".",".",".",".","11.1","",".","",".",".","",".","",".",".",".",".","."
"Graduate","","1","***","","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","1147","3.818","85.8","7.1","2.7","1.0","0.9","1.0","1.3","",".","",".",".","",".","",".","0.2",".",".","."
