"TERM : 1264","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2025-2026","","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"PUBLIC AFFAIRS & PUBLIC POLI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"826
PUB AFFR","","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
826
PUB AFFR","674","3.784","73.6","15.1","5.6","2.2","1.3","0.3","0.3","1.0","",".",".","",".","",".","0.1","0.1","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"826
PUB AFFR","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","7","3.143","42.9","28.6",".",".","14.3","14.3",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","95","3.668","64.2","18.9","10.5","3.2","2.1",".","1.1",".","",".",".","",".","",".",".",".",".","."
"Junior","160","3.827","77.5","12.5","6.9","1.9","0.6",".",".",".","",".",".","",".","",".",".","0.6",".","."
"Senior","219","3.780","78.1","11.9","2.7","3.7","2.3","0.5","0.5",".","",".",".","",".","",".","0.5",".",".","."
"Undergraduates","481","3.764","74.6","13.7","5.6","2.9","1.9","0.4","0.4",".","",".",".","",".","",".","0.2","0.2",".","."
"Special","8","3.700","50.0",".",".","12.5",".",".",".","25.0","",".",".","",".","",".",".",".","12.5","."
"Graduate","178","3.838","71.9","19.1","6.2",".",".",".",".","2.8","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","3","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 3","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 4","3","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","7","3.857","71.4","28.6",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Dept. Total","674","3.784","73.6","15.1","5.6","2.2","1.3","0.3","0.3","1.0","",".",".","",".","",".","0.1","0.1","0.1","."
