"","990
030","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
035","5","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
042","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","17","",".",".",".",".",".",".",".","76.5","",".",".","",".","23.5",".",".",".","."
"180
ART HIST","Dept. Total","841","3.704","50.2","13.8","4.6","1.3","1.7","0.8","0.6","24.5","",".",".","",".","0.5","0.4",".","1.7","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"180
ART HIST","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","57","3.529","54.4","19.3","14.0","3.5","7.0","1.8",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","163","3.649","65.6","21.5","6.1","0.6","1.8","1.2","2.5",".","",".",".","",".",".","0.6",".",".","."
"Junior","","143","3.775","72.7","17.5","5.6","2.8","0.7","0.7",".",".","",".",".","",".",".",".",".",".","."
"Senior","","205","3.724","67.8","17.6","6.3","2.0","2.4","1.5",".","1.0","",".",".","",".",".","1.0",".","0.5","."
"Undergraduates","","568","3.696","67.1","18.8","6.9","1.9","2.3","1.2","0.7","0.4","",".",".","",".",".","0.5",".","0.2","."
"Special","","207","2.500","0.5","0.5",".",".","0.5",".","0.5","92.3","",".",".","",".",".",".",".","5.8","."
"Graduate","","66","3.916","60.6","12.1",".",".",".",".",".","19.7","",".",".","",".","6.1",".",".","1.5","."
"","Dept. Total","841","3.704","50.2","13.8","4.6","1.3","1.7","0.8","0.6","24.5","",".",".","",".","0.5","0.4",".","1.7","."
