"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","Dept. Total","458","3.656","63.8","15.7","10.7","3.7","1.3","0.2","1.3","3.1","",".",".","",".","",".","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","12","3.081","50.0","16.7","8.3",".","16.7",".","8.3",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","92","3.542","63.0","12.0","13.0","6.5","2.2","1.1","2.2",".","",".",".","",".","",".","",".",".",".","."
"Junior","","141","3.769","70.2","17.0","9.9","2.8",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","198","3.667","65.2","17.7","10.6","3.5","1.0",".","1.5","0.5","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","443","3.657","65.9","16.3","10.8","3.8","1.4","0.2","1.4","0.2","",".",".","",".","",".","",".",".",".","."
"Special","","15","3.000",".",".","6.7",".",".",".",".","86.7","",".",".","",".","",".","",".",".","6.7","."
"","Dept. Total","458","3.656","63.8","15.7","10.7","3.7","1.3","0.2","1.3","3.1","",".",".","",".","",".","",".",".","0.2","."
