"L&S","","","","","","","","","","","","","","","","","","","","","",""
"FOLKLORE PROGRAM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","Dept. Total","687","3.783","74.5","11.2","4.2","2.0","0.7","0.3","1.3","3.9","",".",".","",".","",".","0.6","1.0","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"380
FOLKLORE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","16","3.313","56.3","25.0","6.3",".",".",".","12.5",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","133","3.790","77.4","14.3","3.0","1.5",".","0.8","1.5",".","",".",".","",".","",".","1.5",".",".","."
"Junior","","233","3.802","80.7","9.9","4.3","3.0","0.4",".","1.3",".","",".",".","",".","",".","0.4",".",".","."
"Senior","","263","3.785","77.6","11.8","5.3","1.9","1.5","0.4","0.8",".","",".",".","",".","",".","0.4",".","0.4","."
"Undergraduates","","645","3.780","78.1","11.9","4.5","2.2","0.8","0.3","1.4",".","",".",".","",".","",".","0.6",".","0.2","."
"Special","","34","",".",".",".",".",".",".",".","79.4","",".",".","",".","",".",".","20.6",".","."
"Graduate","","8","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","687","3.783","74.5","11.2","4.2","2.0","0.7","0.3","1.3","3.9","",".",".","",".","",".","0.6","1.0","0.1","."
