"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"899","111","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","122","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","127","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","128","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","134","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","140","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","142","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"899","144","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","148","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","156","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"899","157","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","159","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","161","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","162","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","163","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","164","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","165","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","166","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","170","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","172","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","174","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","181","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","182","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","189","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","190","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","191","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","192","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","193","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","200","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","201","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","202","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","204","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator Research","Course Total","","89","",".",".",".",".",".",".",".","96.6",".",".",".","3.4",".",".",".","."
"900","001","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"900","003","","31","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Seminar - Computer Science","Course Total","","48","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Computn&Informatcs in Biol&Med
915","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"July 16, 2026","","","","","","","","","","","","","","","","","","","Page 235 of 493",""
