"TERM : 1264","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2025-2026","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"MEDICAL GENETICS","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","",""
"Eukaryotic Molecular Biology","620
001
3","***","","","","","","","","","",".",".",".",".",".",".   
."
"Cancer Genetics","662
001
9","3.389","44.4",".","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".   
."
"616
MD GENET","Dept. Total
12","3.458","41.7","16.7","33.3","8.3",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"616
MD GENET","","","","","","","","","","","","","","","","",""
"Junior","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Senior","8","3.563","50.0","12.5","37.5",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Undergraduates","9","3.500","44.4","11.1","44.4",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Graduate","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
12","3.458","41.7","16.7","33.3","8.3",".",".",".",".",".",".",".",".",".",".",".  
."
"July 16, 2026","","","","","","","","","","","","","","","","","Page 408 of 493"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
