"","999
005","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
061","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
062","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Advanced Independent Study","Course Total","6","3.818","83.3","16.7",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"240
CIV ENGR","Dept. Total","1583","3.589","57.0","16.9","12.6","3.5","2.3","1.0","0.8","4.9","",".",".","",".","0.7","0.2",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","8","2.848","37.5","25.0","12.5",".",".","12.5","12.5",".","",".",".","",".",".",".",".",".","."
"Sophomore","","109","3.577","71.6","9.2","9.2","1.8","3.7","2.8","1.8",".","",".",".","",".",".",".",".",".","."
"Junior","","247","3.501","55.5","18.2","15.0","4.5","4.0","0.8","1.6",".","",".",".","",".",".","0.4",".",".","."
"Senior","","946","3.585","56.9","19.6","14.7","4.5","2.3","1.0","0.6","0.4","",".",".","",".",".",".",".",".","."
"Undergraduates","","1310","3.564","57.7","18.5","14.3","4.3","2.7","1.1","1.0","0.3","",".",".","",".",".","0.1",".",".","."
"Special","","11","3.500","63.6",".","18.2",".",".","9.1",".",".","",".",".","",".",".",".",".","9.1","."
"Graduate","","262","3.827","53.1","9.9","3.8",".","0.4",".",".","27.9","",".",".","",".","4.2","0.8",".",".","."
"","Dept. Total","1583","3.589","57.0","16.9","12.6","3.5","2.3","1.0","0.8","4.9","",".",".","",".","0.7","0.2",".","0.1","."
