"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"EMERGENCY MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"330
EMER MED","","","","","","","","","","","","","","","","","","",""
"699","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"EM Internship Prep Course
909","114","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"911","004","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"911","007","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Prehospital Selective","Course Total","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Art & Science of Resuscitation
920","004","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"940","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pediatric EM Elective","Course Total","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"958","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"958","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro to Bedside Ultrasound","Course Total","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"959","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"959","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"959","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"959","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Regional","Course Total","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"960","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"960","004","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"960","005","4","***","","","","","","","","","",".",".",".",".",".",".","."
"960","006","5","***","","","","","","","","","",".",".",".",".",".",".","."
"960","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"EM Elective - Basic","Course Total","20","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"961","045","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"961","046","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"EM Elective - Advanced","Course Total","18","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
