"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","","",""
"HEC","College Total","6903","3.667","68.6","14.3","7.9","3.5","2.4","1.1","1.0","0.7","",".",".","",".","0.2","0.2","0.0","0.1","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"HEC","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","256","3.541","60.9","14.8","12.1","5.1","3.5",".","3.1",".","",".",".","",".",".","0.4",".",".","."
"Sophomore","","1296","3.705","70.7","15.0","7.6","3.6","1.6","0.8","0.6","0.1","",".",".","",".",".",".",".",".","."
"Junior","","2211","3.678","69.8","14.4","7.6","4.0","2.0","0.7","1.3",".","",".",".","",".",".","0.1",".",".","."
"Senior","","2858","3.642","68.3","14.4","8.5","3.2","3.1","1.6","0.7",".","",".",".","",".",".","0.2","0.0",".","."
"Undergraduates","","6621","3.662","69.0","14.5","8.2","3.6","2.4","1.1","1.0","0.0","",".",".","",".",".","0.2","0.0",".","."
"Special","","53","3.515","41.5","11.3","1.9",".",".","1.9","5.7","17.0","",".",".","",".",".",".","3.8","17.0","."
"Graduate","","229","3.896","62.4","9.2","1.3",".","0.4",".",".","17.9","",".",".","",".","6.6","2.2",".",".","."
"","College Total","6903","3.667","68.6","14.3","7.9","3.5","2.4","1.1","1.0","0.7","",".",".","",".","0.2","0.2","0.0","0.1","."
