"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
252
CS&D","1413","3.790","77.4","10.1","5.2","1.6","2.0","0.1","0.5","0.5","",".","2.0","",".","0.4","0.1","0.1","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"Freshmen","19","3.079","42.1","15.8","21.1",".","10.5",".","10.5",".","",".",".","",".",".",".",".",".","."
"Sophomore","184","3.574","60.9","17.4","10.9","2.2","7.1","1.1","0.5",".","",".",".","",".",".",".",".",".","."
"Junior","277","3.737","71.8","14.8","7.6","2.2","2.9",".","0.4",".","",".",".","",".",".","0.4",".",".","."
"Senior","421","3.767","74.8","13.5","6.4","2.9","1.2",".","0.7",".","",".",".","",".","0.2",".","0.2",".","."
"Undergraduates","901","3.703","70.4","14.8","8.0","2.4","3.1","0.2","0.8",".","",".",".","",".","0.1","0.1","0.1",".","."
"Special","40","3.950","92.5","5.0","2.5",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","296","3.995","85.8","0.3","0.3",".",".",".",".","2.4","",".","9.5","",".","1.4","0.3",".",".","."
"Prof Yr 1","60","3.983","96.7","3.3",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","42","3.974","92.9","4.8",".",".",".",".",".",".","",".",".","",".",".",".",".","2.4","."
"Prof Yr 3","74","3.975","95.9","4.1",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","176","3.977","95.5","4.0",".",".",".",".",".",".","",".",".","",".",".",".",".","0.6","."
"Dept. Total","1413","3.790","77.4","10.1","5.2","1.6","2.0","0.1","0.5","0.5","",".","2.0","",".","0.4","0.1","0.1","0.1","."
