"ALS","","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
396
F&W ECOL","586","3.523","57.0","10.8","10.4","3.2","4.9","1.0","0.5","6.8","",".",".","",".","4.9","0.2",".","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","",""
"Freshmen","12","3.095","41.7","8.3","25.0",".","16.7","8.3",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","41","3.717","75.6","14.6","4.9","2.4",".","2.4",".",".","",".",".","",".",".",".",".",".","."
"Junior","128","3.458","60.9","13.3","15.6","2.3","3.9","0.8","2.3",".","",".",".","",".",".",".",".","0.8","."
"Senior","280","3.491","61.4","12.9","11.4","5.4","7.5","1.1",".",".","",".",".","",".",".","0.4",".",".","."
"Undergraduates","461","3.491","62.0","13.0","12.4","4.1","6.1","1.3","0.7",".","",".",".","",".",".","0.2",".","0.2","."
"Special","9","3.429","11.1",".","11.1",".",".",".",".","77.8","",".",".","",".",".",".",".",".","."
"Graduate","116","3.841","40.5","2.6","2.6",".","0.9",".",".","28.4","",".",".","",".","25.0",".",".",".","."
"Dept. Total","586","3.523","57.0","10.8","10.4","3.2","4.9","1.0","0.5","6.8","",".",".","",".","4.9","0.2",".","0.2","."
