"L&S","","","","","","","","","","","","","","","","","","","",""
"LIBRARY & INFORMATION STUD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","",""
"Dept. Total
544
L I S","2758","3.792","79.3","10.7","4.8","1.4","1.1","0.4","1.2","0.3","",".","0.6","",".","0.1","0.1","0.1","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","",""
"Freshmen","50","3.766","88.0","6.0","2.0",".",".",".","4.0",".","",".",".","",".",".",".",".",".","."
"Sophomore","261","3.901","88.1","8.4","2.3","0.8",".",".","0.4",".","",".",".","",".",".",".",".",".","."
"Junior","515","3.740","77.1","10.3","6.8","1.7","1.7","0.8","1.4",".","",".",".","",".",".","0.2",".",".","."
"Senior","1190","3.747","75.1","13.9","5.7","2.0","1.4","0.6","1.2",".","",".",".","",".",".",".",".",".","."
"Undergraduates","2016","3.766","77.6","12.1","5.5","1.7","1.3","0.5","1.2",".","",".",".","",".",".","0.0",".",".","."
"Special","13","4.000","53.8",".",".",".",".",".",".","15.4","",".",".","",".",".",".",".","30.8","."
"Graduate","727","3.872","84.6","7.0","2.9","0.4","0.4",".","1.1","0.7","",".","2.2","",".","0.3","0.1","0.3",".","."
"Prof Yr 3","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","2758","3.792","79.3","10.7","4.8","1.4","1.1","0.4","1.2","0.3","",".","0.6","",".","0.1","0.1","0.1","0.1","."
