"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","",""
"916","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Palliative Care Elective","Course Total","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Smoking Cessation
917","003","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"918","001","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"918","006","35","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"918","012","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Hlth Informatics-Med Students","Course Total","57","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"919","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"919","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"919","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"919","006","4","***","","","","","","","","","",".",".",".",".",".",".","."
"919","007","4","***","","","","","","","","","",".",".",".",".",".",".","."
"919","008","2","***","","","","","","","","","",".",".",".",".",".",".","."
"919","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"919","011","3","***","","","","","","","","","",".",".",".",".",".",".","."
"919","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Indiv Phase3 Clinical Medicine","Course Total","26","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"920","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"920","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"920","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Inpatient General Med","Course Total","21","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"922","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"922","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Ambulatory GIM Advanced Elect","Course Total","3","***","","","","","","","","","","","","","","","",""
"App Epistemic Principle Med Sc
923","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Cognitive Decline in Latinos
927","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Internal Medicine IPC elective
928","113","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Bio Aging & Age-Related Diseas
932","007","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"933","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"933","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"July 16, 2026","","","","","","","","","","","","","","","","","","Page 417 of 493",""
