"TERM : 1264","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2025-2026","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"BIOMEDICAL SCIENCES & TECH Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"209
BIOMDSCI","","","","","","","","","","","","","","","","",""
"QA/RA Biotech: Topics","721
001
5","***","","","","","","","","","",".",".",".",".",".",".   
."
"Biotechnology Operations","810
001
23","3.609","30.4","60.9","8.7",".",".",".",".",".",".",".",".",".",".",".",".   
."
"Project Mgmt and Leadership","812
001
23","3.609","34.8","52.2","13.0",".",".",".",".",".",".",".",".",".",".",".",".   
."
"Mol Tech II: Biomanufacturing","813
001
23","3.978","95.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".",".   
."
"209
BIOMDSCI","Dept. Total
74","3.724","56.8","36.5","6.8",".",".",".",".",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"209
BIOMDSCI","","","","","","","","","","","","","","","","",""
"Special","5","***","","","","","","","","","",".",".",".",".",".",".  
."
"Graduate","69","3.701","53.6","39.1","7.2",".",".",".",".",".",".",".",".",".",".",".",".  
."
"","Dept. Total
74","3.724","56.8","36.5","6.8",".",".",".",".",".",".",".",".",".",".",".",".  
."
"July 16, 2026","","","","","","","","","","","","","","","","","Page 389 of 493"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this","","","","","","","","","","","","","","","","",""
"report..","","","","","","","","","","","","","","","","",""
