"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANESTHESIOLOGY","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","",""
"148
ANESTHES","","","","","","","","","","","","","","","","","","","","","","","","",""
"699","102","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","105","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","106","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"699","107","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","12","4.000","100.0","",".","",".",".","",".","",".","",".",".","",".",".",".",".",".",".",".","."
"910","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","007","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"910","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"IRR Anesthesiology","Course Total","5","***","","","","","","","","","","","","","","","","","","","","","",""
"919","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","006","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"919","044","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Individualized Anesth Clin Ele","Course Total","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"920","003","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","006","3","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","007","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","008","4","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","011","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","041","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"920","042","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Anesthes Elective","Course Total","18","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"922","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","002","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","004","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","005","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","009","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"922","010","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"CTICU Anesthes Elective","Course Total","7","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
"940","001","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","005","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","008","1","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"940","011","2","***","","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Integrated Elec in Pain Mgmt","Course Total","6","",".","",".","",".",".","",".","",".","",".","100.0","",".",".",".",".",".",".",".","."
