"","990
028","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
040","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
073","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","15","",".",".",".",".",".",".",".","100.0","",".",".","",".",".",".",".",".","."
"490
I SY E","Dept. Total","1604","3.798","74.4","13.9","5.0","1.8","1.1","0.4","0.1","3.1","",".",".","",".","0.1","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","13","3.786","76.9","15.4","7.7",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","165","3.846","83.0","10.9","3.6","2.4",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","427","3.834","80.1","13.3","4.4","1.6","0.2","0.2",".",".","",".",".","",".",".",".",".",".","."
"Senior","","681","3.757","73.3","15.3","6.3","2.3","2.1","0.7",".",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","1286","3.793","76.8","14.1","5.4","2.1","1.2","0.5",".",".","",".",".","",".",".",".",".",".","."
"Special","","43","3.700","69.8","20.9","4.7",".","2.3",".","2.3",".","",".",".","",".",".",".",".",".","."
"Graduate","","274","3.842","63.9","12.0","3.6","0.7","0.7",".",".","17.9","",".",".","",".","0.7","0.4",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","1604","3.798","74.4","13.9","5.0","1.8","1.1","0.4","0.1","3.1","",".",".","",".","0.1","0.1",".",".","."
