"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"AMERICAN INDIAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"140
AMER IND","","","","","","","","","","","","","","","","","","","","","","",""
"140
AMER IND","Dept. Total","474","3.563","56.8","16.2","10.1","7.6","3.8","0.4","0.8","3.6","",".",".","",".","",".","",".","0.2","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"140
AMER IND","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","67","3.303","46.3","13.4","14.9","13.4","6.0","3.0","1.5",".","",".",".","",".","",".","",".","1.5",".","."
"Sophomore","","190","3.642","59.5","23.2","8.9","5.3","2.6",".","0.5",".","",".",".","",".","",".","",".",".",".","."
"Junior","","95","3.626","65.3","10.5","12.6","7.4","4.2",".",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","92","3.549","62.0","13.0","8.7","9.8","5.4",".","1.1",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","444","3.569","59.2","16.9","10.6","7.9","4.1","0.5","0.7",".","",".",".","",".","",".","",".","0.2",".","."
"Special","","25","2.833","8.0","4.0","4.0","4.0",".",".","4.0","68.0","",".",".","",".","",".","",".",".","8.0","."
"Graduate","","4","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","Dept. Total","474","3.563","56.8","16.2","10.1","7.6","3.8","0.4","0.8","3.6","",".",".","",".","",".","",".","0.2","0.4","."
