"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"LAW","","","","","","","","","","","","","","","","","","",""
"LAW","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","",""
"950","019","12","",".",".",".",".",".",".",".","58.3",".",".",".",".",".",".",".","41.7"
"950","020","22","",".",".",".",".",".",".",".","95.5",".",".",".",".",".",".",".","4.5"
"950","021","4","***","","","","","","","","","",".",".",".",".",".",".","."
"950","022","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Lawyering Skills","Course Total","260","",".",".",".",".",".",".",".","78.1",".",".",".",".","0.4",".",".","21.5"
"Intro to Estate Planning
957","001","13","0.917","15.4",".","7.7",".",".",".",".","7.7",".",".",".",".",".",".",".","."
"990","027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","082","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","091","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","096","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","124","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","133","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","136","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","147","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","149","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","151","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","155","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","159","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","164","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","169","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Research","Course Total","32","",".",".",".",".",".",".",".","96.9",".",".",".",".","3.1",".",".","."
"991","027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","069","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","070","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","089","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","095","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"991","111","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","124","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"991","133","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","138","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","155","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","171","2","***","","","","","","","","","",".",".",".",".",".",".","."
"991","172","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","173","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Reading","Course Total","36","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
