"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"GERMAN","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"424
GERMAN","","","","","","","","","","","","","","","","","","","",""
"","101
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","101
002","","10","3.100","40.0","40.0",".",".",".","10.0","10.0",".",".",".",".",".",".",".",".","."
"","101
003","","11","3.682","54.5","36.4",".","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"First Semester German","Course Total","","26","3.404","53.8","30.8",".","3.8",".","7.7","3.8",".",".",".",".",".",".",".",".","."
"","102
001","","15","3.500","46.7","26.7","13.3","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"","102
002","","12","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
003","","8","3.813","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","102
004","","10","3.100","30.0","20.0",".","40.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"Second Semester German","Course Total","","45","3.533","48.9","28.9","6.7","11.1","4.4",".",".",".",".",".",".",".",".",".",".","."
"Second Semester Dutch","112
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","203
001","","12","3.042","41.7","8.3","8.3","16.7","16.7","8.3",".",".",".",".",".",".",".",".",".","."
"","203
002","","9","3.167","22.2","33.3","22.2",".","22.2",".",".",".",".",".",".",".",".",".",".","."
"Third Semester German","Course Total","","21","3.095","33.3","19.0","14.3","9.5","19.0","4.8",".",".",".",".",".",".",".",".",".","."
"","204
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","204
002","","11","3.909","81.8","18.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","204
003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Semester German","Course Total","","20","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Fourth Semester Dutch","214
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Health & Hotels in Cent Eur","240
001","","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed German-Speak & Listen","249
001","","10","3.700","50.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","258
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","258
002","","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate German-Reading","Course Total","","14","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","262
001","","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","262
002","","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermediate German-Writing","Course Total","","17","3.912","88.2","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"Kafka and the Kafkaesque","275
001","","67","3.877","86.6","3.0","6.0",".",".","1.5",".","1.5",".",".",".",".",".",".","1.5","."
"","276
001","","29","3.931","86.2","13.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","276
002","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Spec Tops in Ger & World Lit/s","Course Total","","44","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Yiddish Lit & Culture, America","279
001","","8","3.571","75.0",".",".",".",".","12.5",".","12.5",".",".",".",".",".",".",".","."
"Intensive (Honors) German","285
001","","11","3.818","72.7","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"2nd Sem Dutch-Grad Stdts","312
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"4th Sem Dutch-Grad Stdts","314
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics-German Linguistics","352
001","","11","3.500","54.5","18.2","9.1","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"","372
001","","18","3.750","77.8","16.7",".",".",".","5.6",".",".",".",".",".",".",".",".",".","."
"","372
002","","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","372
003","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","372
004","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in German Culture","Course Total","","48","3.876","85.4","12.5",".",".",".","2.1",".",".",".",".",".",".",".",".",".","."
"1st Sem German for Grad Stdts","401
003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"July 16, 2026","","","","","","","","","","","","","","","","","","","Page 262 of 493",""
