"","999
002","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
010","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
011","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Research","Course Total","6","3.929","83.3","16.7",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"120
LSC","Dept. Total","734","3.839","78.6","9.0","4.9","1.0","0.7","0.3","0.5","1.0","",".","3.4","",".","0.1","0.1",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"120
LSC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","36","3.597","52.8","22.2","19.4","2.8","2.8",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","148","3.780","77.0","11.5","7.4","1.4","2.0",".","0.7",".","",".",".","",".",".",".",".",".","."
"Junior","","155","3.857","87.7","5.8","3.2","1.9",".",".","1.3",".","",".",".","",".",".",".",".",".","."
"Senior","","300","3.879","85.3","9.0","4.3","0.3","0.3","0.7",".",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","639","3.834","82.2","9.5","5.6","1.1","0.8","0.3","0.5",".","",".",".","",".",".",".",".",".","."
"Special","","4","***","","","","","","","","","","",".","",".",".",".",".","75.0","."
"Graduate","","91","3.895","57.1","4.4",".",".",".",".","1.1","7.7","",".","27.5","",".","1.1","1.1",".",".","."
"","Dept. Total","734","3.839","78.6","9.0","4.9","1.0","0.7","0.3","0.5","1.0","",".","3.4","",".","0.1","0.1",".","0.4","."
