"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"AMERICAN INDIAN STUDIES","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"140
AMER IND","","","","","","","","","","","","","","","","","","","","",""
"","100","001","","192","3.373","40.6","23.4","14.6","9.9","5.7","0.5","1.6","3.1",".",".",".",".",".","0.5",".","."
"","100","002","","76","3.559","59.2","17.1","9.2","10.5","2.6",".","1.3",".",".",".",".",".",".",".",".","."
"Intro-Amer Indian Studies","","Course Total","","268","3.427","45.9","21.6","13.1","10.1","4.9","0.4","1.5","2.2",".",".",".",".",".","0.4",".","."
"Intro US Ethnic/Am Ind Studies","102","001","","27","3.889","85.2","11.1",".","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"Literatures of Native America","172","001","","23","3.714","60.9","8.7","21.7",".",".",".",".",".",".",".",".",".",".",".","8.7","."
"Indigenous Athletes and Sports","185","001","","39","3.795","82.1","5.1","5.1","5.1","2.6",".",".",".",".",".",".",".",".",".",".","."
"Indigenous Activism","230","001","","6","3.083","50.0","16.7",".",".","16.7","16.7",".",".",".",".",".",".",".",".",".","."
"Literature by Amer Ind Women","246","001","","26","3.680","73.1","3.8","3.8","11.5","3.8",".",".","3.8",".",".",".",".",".",".",".","."
"Beginner Ojibwe II","302","001","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Beginner Ho-Chunk II","309","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Beginner Menominee II","311","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Survey-N Amer Indian Languages","371","001","","14","3.964","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sovereignty & the Schoolhouse","380","001","","10","3.850","80.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Interm. Indigenous Language II","404","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sp. Topics in Amer Ind Std","425","001","","18","3.313","16.7","11.1","5.6","5.6","5.6",".",".","55.6",".",".",".",".",".",".",".","."
"Ethnobotany","474","001","","14","3.286","28.6","28.6","21.4","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"Federal Indian Law and Policy","480","002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Poverty and Place","578","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Soc Work in Am Indian Communit","636","001","","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
