"","990
047","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
048","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"","990
049","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis-Research","Course Total","58","",".",".",".",".",".",".",".","96.6",".",".","",".","3.4",".",".",".","."
"220
CBE","Dept. Total","980","3.270","36.1","17.9","15.7","7.3","5.9","2.9","0.8","12.2","0.2","0.1","",".","0.5","0.1","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"220
CBE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","14","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","40","3.203","37.5","35.0","15.0","5.0","5.0","2.5",".",".",".",".","",".",".",".",".",".","."
"Junior","","180","2.931","26.1","16.7","22.8","15.0","11.7","6.7","1.1",".",".",".","",".",".",".",".",".","."
"Senior","","570","3.354","45.1","21.8","15.8","7.0","6.1","2.6","1.1",".",".",".","",".",".","0.2","0.4",".","."
"Undergraduates","","804","3.255","40.9","21.1","17.3","8.6","7.2","3.5","1.0",".",".",".","",".",".","0.1","0.2",".","."
"Special","","5","***","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","196","3.541","25.0","1.5","7.1","1.0",".",".",".","61.2","1.0","0.5","",".","2.6",".",".",".","."
"","Dept. Total","1005","3.270","37.7","17.4","15.3","7.2","5.8","2.8","0.8","11.9","0.2","0.1","",".","0.5","0.1","0.2",".","."
