"","990
036","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
037","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","47","",".",".",".",".",".",".",".","40.4","2.1",".",".","57.4",".",".",".","."
"Advanced Independent Study","999
005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"ATM OCN
640","Dept. Total","747","3.241","34.8","17.7","20.1","9.5","5.9","2.0","1.5","2.8","0.4","0.3",".","3.6","0.5","0.8",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","48","2.899","16.7","20.8","20.8","20.8","14.6","6.3",".",".",".",".",".",".",".",".",".","."
"Sophomore","","213","3.219","31.0","20.7","23.5","16.4","6.6","1.4","0.5",".",".",".",".",".",".",".",".","."
"Junior","","150","3.235","38.7","19.3","22.7","6.7","6.7","3.3","2.0",".",".","0.7",".",".",".",".",".","."
"Senior","","219","3.268","42.9","16.9","19.6","6.8","5.0","1.8","3.2","0.9","0.9","0.5",".",".","0.5","0.5",".","."
"Undergraduates","","630","3.211","35.9","19.0","21.7","11.1","6.7","2.4","1.7","0.3","0.3","0.3",".",".","0.2","0.2",".","."
"Special","","12","3.525","25.0","16.7","16.7",".",".",".",".",".",".",".",".",".",".","41.7",".","."
"Graduate","","105","3.578","29.5","9.5","10.5","1.0","1.9",".",".","18.1","1.0",".",".","25.7","2.9",".",".","."
"","Dept. Total","747","3.241","34.8","17.7","20.1","9.5","5.9","2.0","1.5","2.8","0.4","0.3",".","3.6","0.5","0.8",".","."
