"","996
030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","996
032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","996
041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Physiology","Course Total","6","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"BOTANY
208","Dept. Total","784","3.198","37.9","13.9","21.8","7.0","9.7","2.3","0.6","4.1",".","0.1",".","1.7","0.4","0.4","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","",""
"Freshmen","","31","3.098","29.0","16.1","25.8","12.9","16.1",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","130","3.198","42.3","13.8","21.5","7.7","11.5","2.3","0.8",".",".",".",".",".",".",".",".","."
"Junior","","213","3.049","32.9","11.7","28.2","9.4","11.7","5.2","0.5",".",".",".",".",".","0.5",".",".","."
"Senior","","284","3.202","34.5","19.0","24.6","7.4","10.6","1.4","1.1","0.4",".",".",".","0.4","0.7",".",".","."
"Undergraduates","","658","3.145","35.3","15.5","25.2","8.4","11.4","2.7","0.8","0.2",".",".",".","0.2","0.5",".",".","."
"Special","","10","4.000","50.0",".",".",".",".",".",".","20.0",".",".",".",".",".","30.0",".","."
"Graduate","","116","3.849","51.7","6.0","4.3",".","0.9",".",".","25.0",".","0.9",".","10.3",".",".","0.9","."
"","Dept. Total","784","3.198","37.9","13.9","21.8","7.0","9.7","2.3","0.6","4.1",".","0.1",".","1.7","0.4","0.4","0.1","."
