"TERM : 1134","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 2012-2013","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"PHYSICIAN ASSISTANT PROGR","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","",""
"","769
001
27","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"","769
002
6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".   
.   
."
"Phy Asst Preceptorship:Electve","Course Total
33","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"PHY ASST
750","450
Dept. Total","3.694","32.4","31.1","9.8","0.7",".",".",".",".",".","24.0",".",".","1.8",".  
0.2
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"750
PHY ASST","","","","","","","","","","","","","","","",""
"Prof Yr 1","349","3.470","24.1","39.3","12.3","0.9",".",".",".",".",".","21.2",".",".","2.3",".  
.  
."
"Prof Yr 2","101","3.962","61.4","3.0","1.0",".",".",".",".",".",".","33.7",".",".","",".  
.  
1.0
."
"Professionals","450","3.694","32.4","31.1","9.8","0.7",".",".",".",".",".","24.0",".",".","1.8",".  
0.2
."
"","Dept. Total
450","3.694","32.4","31.1","9.8","0.7",".",".",".",".",".","24.0",".",".","1.8",".  
0.2
."
"July 22, 2013","","","","","","","","","","","","","","","","Page 370 of 409"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
