"","990
079","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","10","",".",".",".",".",".",".",".","80.0",".",".",".","20.0",".",".",".","."
"Advanced Independent Study","999
022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"S&A PHM
732","Dept. Total","447","3.462","37.1","31.1","22.8","5.1","0.9","0.2","0.2","1.8",".",".",".","0.4","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"732
S&A PHM","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","4","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","8","3.441","75.0","12.5",".",".",".",".","12.5",".",".",".",".",".",".",".",".","."
"Undergraduates","","13","3.648","84.6","7.7",".",".",".",".","7.7",".",".",".",".",".",".",".",".","."
"Special","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","22","4.000","54.5",".",".",".",".",".",".","36.4",".",".",".","9.1",".",".",".","."
"Prof Yr 1","","141","3.309","14.9","41.8","34.8","8.5",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","129","3.411","39.5","20.2","29.5","7.8","2.3","0.8",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","141","3.681","49.6","37.6","10.6","0.7","0.7",".",".",".",".",".",".",".","0.7",".",".","."
"Professionals","","411","3.446","34.5","33.6","24.8","5.6","1.0","0.2",".",".",".",".",".",".","0.2",".",".","."
"","Dept. Total","447","3.462","37.1","31.1","22.8","5.1","0.9","0.2","0.2","1.8",".",".",".","0.4","0.2",".",".","."
