"Research and Thesis","Course Total","11","",".",".",".",".",".",".",".","63.6",".",".",".","36.4",".",".",".","."
"","999
032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"DS
359","Dept. Total","554","3.612","57.4","18.4","13.0","4.7","2.9","0.7","0.2","1.8",".",".",".","0.7","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","39","3.474","51.3","10.3","30.8","2.6","2.6","2.6",".",".",".",".",".",".",".",".",".","."
"Sophomore","","135","3.641","54.8","24.4","14.8","5.2","0.7",".",".",".",".",".",".",".",".",".",".","."
"Junior","","147","3.581","59.2","17.0","11.6","5.4","4.8","1.4",".",".",".",".",".",".","0.7",".",".","."
"Senior","","188","3.631","61.7","18.6","10.6","5.3","2.7","0.5","0.5",".",".",".",".",".",".",".",".","."
"Undergraduates","","509","3.607","58.3","19.1","13.6","5.1","2.8","0.8","0.2",".",".",".",".",".","0.2",".",".","."
"Special","","12","3.389","41.7","8.3","8.3",".","16.7",".",".","25.0",".",".",".",".",".",".",".","."
"Graduate","","33","3.836","48.5","12.1","6.1",".",".",".",".","21.2",".",".",".","12.1",".",".",".","."
"","Dept. Total","554","3.612","57.4","18.4","13.0","4.7","2.9","0.7","0.2","1.8",".",".",".","0.7","0.2",".",".","."
