"MILITARY SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"","102
001","","17","3.912","88.2","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
102","","13","3.692","92.3",".",".",".",".",".","7.7",".",".",".",".",".",".",".",".","."
"","102
003","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","004
102","","17","3.794","88.2",".",".","5.9","5.9",".",".",".",".",".",".",".",".",".",".","."
"Basic Leadership","Course Total","","62","3.839","88.7","4.8","1.6","1.6","1.6",".","1.6",".",".",".",".",".",".",".",".","."
"Leadership Lab 1B","111
111","","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","202
001","","21","3.976","95.2","4.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","202
002","","22","3.977","95.5","4.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Teamwork","Course Total","","43","3.977","95.3","4.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 2B","211
211","","16","3.969","93.8","6.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Ethics","302
001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 3B","311
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Officership","402
001","","11","3.864","72.7","27.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 4B","411
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"American Military History","491
001","","12","3.583","75.0",".","8.3",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"MIL SCI
644","Dept. Total","","200","3.895","92.0","4.5","1.0","0.5","1.5",".","0.5",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","39","3.953","94.9","2.6",".",".","2.6",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","59","3.840","86.4","6.8","3.4","1.7",".",".","1.7",".",".",".",".",".",".",".",".","."
"Junior","","","60","3.995","98.3","1.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","40","3.773","87.5","7.5",".",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","198","3.894","91.9","4.5","1.0","0.5","1.5",".","0.5",".",".",".",".",".",".",".",".","."
"Special","","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","200","3.895","92.0","4.5","1.0","0.5","1.5",".","0.5",".",".",".",".",".",".",".",".","."
