"PhD Thesis-Management","Course Total","7","",".",".",".",".",".",".",".","28.6",".",".",".","71.4",".",".",".","."
"","999
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
133","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Read&Rsch-Mgmt&H Resrcs PhD","Course Total","4","***","","","","","","","","","","","","","","","",""
"M H R
236","Dept. Total","1524","3.498","45.9","25.8","18.8","2.8","4.5","0.9","0.4","0.4",".",".",".","0.3","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","",""
"Freshmen","","10","3.594","70.0","10.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","125","3.142","37.6","14.4","26.4","3.2","16.0","0.8","1.6",".",".",".",".",".",".",".",".","."
"Junior","","270","3.233","34.1","18.1","30.4","5.9","8.1","2.2","1.1",".",".",".",".",".",".",".",".","."
"Senior","","531","3.446","38.4","29.0","23.4","4.0","4.0","0.9","0.2","0.2",".",".",".",".",".",".",".","."
"Undergraduates","","936","3.347","37.4","23.7","25.7","4.4","6.7","1.3","0.6","0.1",".",".",".",".",".",".",".","."
"Special","","46","3.489","37.0","41.3","10.9","2.2","4.3","2.2",".","2.2",".",".",".",".",".",".",".","."
"Graduate","","538","3.769","61.7","27.9","7.4",".","0.6",".",".","0.7",".",".",".","0.9","0.7",".",".","."
"Prof Yr 2","","2","3.250",".","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","4","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1524","3.498","45.9","25.8","18.8","2.8","4.5","0.9","0.4","0.4",".",".",".","0.3","0.3",".",".","."
