"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"GENERAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","","",""
"GEN BUS
231","Dept. Total","1668","3.326","35.9","19.4","28.4","6.3","6.5","0.7","0.4","1.3","",".","1.1","",".","",".","",".","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"231
GEN BUS","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","122","3.333","33.6","27.0","23.8","0.8","12.3","0.8",".",".","",".","1.6","",".","",".","",".",".",".","."
"Junior","","519","3.377","38.3","23.1","24.3","4.8","6.6","1.5","0.2","0.2","",".","1.0","",".","",".","",".",".",".","."
"Senior","","787","3.196","26.7","14.5","37.6","9.8","7.2","0.3","0.8","2.3","",".","0.9","",".","",".","",".",".",".","."
"Undergraduates","","1428","3.275","31.5","18.7","31.6","7.2","7.4","0.8","0.5","1.3","",".","1.0","",".","",".","",".",".",".","."
"Special","","15","3.432","33.3","26.7","20.0",".","6.7",".",".","6.7","",".",".","",".","",".","",".","6.7",".","."
"Graduate","","225","3.764","63.6","23.6","8.4","0.9","0.4",".",".","0.9","",".","2.2","",".","",".","",".",".",".","."
"","Dept. Total","1668","3.326","35.9","19.4","28.4","6.3","6.5","0.7","0.4","1.3","",".","1.1","",".","",".","",".","0.1",".","."
