"VET","","","","","","","","","","","","","","","","","","","","","","",""
"SURGICAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"938
SURG SCI","","","","","","","","","","","","","","","","","","","","","","",""
"SURG SCI
938","Dept. Total","1069","3.550","38.8","11.2","8.0","2.3","2.2","0.2","0.1","37.0","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"938
SURG SCI","","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","3","3.667","66.7",".","33.3",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","6","3.818","83.3",".","16.7",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 1","","47","4.000","80.9",".",".",".",".",".",".","19.1","",".",".","",".","",".","",".",".",".","."
"Prof Yr 2","","159","3.631","51.6","27.0","18.9","1.3","1.3",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","490","3.297","24.3","14.7","10.6","4.5","4.1","0.2","0.2","41.4","",".",".","",".","",".","",".",".",".","."
"Prof Yr 4","","367","3.882","46.6","1.4","0.8","0.3","0.5","0.3",".","50.1","",".",".","",".","",".","",".",".",".","."
"Professionals","","1063","3.548","38.6","11.3","8.0","2.4","2.3","0.2","0.1","37.3","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","1069","3.550","38.8","11.2","8.0","2.3","2.2","0.2","0.1","37.0","",".",".","",".","",".","",".",".",".","."
