"L&S","","","","","","","","","","","","","","","","","","","","",""
"ITALIAN (FRENCH AND ITALIAN) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"ITALIAN
Dept. Total
508","442","3.546","51.1","24.0","10.2","4.8","3.2","0.7","1.1","3.2","",".",".","",".","",".","1.8",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","50","3.410","44.0","36.0","8.0","6.0",".",".","6.0",".","",".",".","",".","",".",".",".",".","."
"Sophomore","109","3.560","45.9","31.2","11.0","7.3","2.8",".",".","1.8","",".",".","",".","",".",".",".",".","."
"Junior","110","3.608","54.5","21.8","12.7","5.5","3.6",".",".","0.9","",".",".","",".","",".","0.9",".",".","."
"Senior","116","3.400","47.4","24.1","12.1","3.4","6.0","2.6","1.7","1.7","",".",".","",".","",".","0.9",".",".","."
"Undergraduates","385","3.508","48.6","27.0","11.4","5.5","3.6","0.8","1.3","1.3","",".",".","",".","",".","0.5",".",".","."
"Special","8","3.857","75.0",".","12.5",".",".",".",".","12.5","",".",".","",".","",".",".",".",".","."
"Graduate","48","3.967","66.7","4.2",".",".",".",".",".","16.7","",".",".","",".","",".","12.5",".",".","."
"Prof Yr 3","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Dept. Total","442","3.546","51.1","24.0","10.2","4.8","3.2","0.7","1.1","3.2","",".",".","",".","",".","1.8",".",".","."
