"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICINE","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"632
MEDICINE","","","","","","","","","","","","","","","","","","",""
"988","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"988","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"988","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Rheumatology Elective","Course Total","5","***","","","","","","","","","","","","","","","",""
"990","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","102","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","230","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","232","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","233","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","240","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","241","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","250","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","256","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","258","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","282","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","26","",".",".",".",".",".",".",".","65.4",".",".",".","26.9",".",".","7.7","."
