"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"993","037","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","4","***","","","","","","","","","",".",".",".",".",".",".","."
"993","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","5","***","","","","","","","","","",".",".",".",".",".",".","."
"993","051","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","067","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","083","5","***","","","","","","","","","",".",".",".",".",".",".","."
"993","088","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Analytical","Course Total","59","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","015","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","017","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","023","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","051","2","***","","","","","","","","","",".",".",".",".",".",".","."
"994","056","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","058","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","081","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","087","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","123","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","43","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","007","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","015","3","***","","","","","","","","","",".",".",".",".",".",".","."
"996","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","023","3","***","","","","","","","","","",".",".",".",".",".",".","."
"996","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","039","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","051","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","077","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","079","1","***","","","","","","","","","",".",".",".",".",".",".","."
