"L&S","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","",""
"HISTORY
448","Dept. Total","2032","3.689","49.5","18.9","6.9","1.7","0.8","0.2","0.6","12.0
1.8",".","",".","0.2","1.5","1.9","4.0","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S/SD
U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","",""
"Freshmen","","144","3.526","40.3","29.9","9.0","3.5","0.7","0.7","2.1","8.3
4.2",".","",".",".","0.7","0.7",".","."
"Sophomore","","430","3.713","54.7","25.1","8.6","1.4","0.5",".","0.5","5.8
2.1",".","",".",".","1.4",".",".","."
"Junior","","448","3.668","54.9","23.0","8.9","2.5","1.6",".","0.7","4.5
1.8",".","",".",".","1.6","0.4",".","0.2"
"Senior","","600","3.685","56.5","19.7","8.2","1.8","1.2","0.5","0.7","7.0
2.2",".","",".","0.2","1.5","0.7",".","."
"Undergraduates","","1622","3.674","54.1","22.9","8.6","2.0","1.0","0.2","0.7","6.1
2.2",".","",".","0.1","1.4","0.4",".","0.1"
"Special","","205","3.351","3.9","0.5",".","0.5",".",".","0.5","40.0
.",".","",".",".","0.5","15.1","39.0","."
"Graduate","","205","3.947","58.0","5.4","0.5",".",".",".",".","30.2
0.5",".","",".","2.0","2.9",".","0.5","."
"","Dept. Total","2032","3.689","49.5","18.9","6.9","1.7","0.8","0.2","0.6","12.0
1.8",".","",".","0.2","1.5","1.9","4.0","0.0"
