"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","",""
"990","064","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","077","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","078","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","079","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","081","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","098","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","59","",".",".",".",".",".",".",".","91.5","1.7",".",".","6.8",".",".",".","."
"999","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","031","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","076","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","078","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","079","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","081","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","094","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","098","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","105","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","31","3.919","71.0","6.5","3.2",".",".",".",".","16.1",".",".",".",".","3.2",".",".","."
