"TERM : 1204","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2019-2020","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","",""
"APPLIED BIOTECHNOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"160
ABT","","","","","","","","","","","","","","","","",""
"Principles of Biotechnology","700
001
7","3.833","71.4",".","14.3",".",".",".",".",".",".",".",".",".",".",".",".   
14.3"
"Prof & Tech Comm in Biotech","710
001
5","***","","","","","","","","","",".",".",".",".",".",".   
."
"ABT
160","12
Dept. Total","3.800","58.3","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".  
16.7"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S/SD","U/UD","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"160
ABT","","","","","","","","","","","","","","","","",""
"Graduate","12","3.800","58.3","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".  
16.7"
"","Dept. Total
12","3.800","58.3","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".  
16.7"
"August 24, 2020","","","","","","","","","","","","","","","","","Page 359 of 447"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","","",""
"*** S/SD and U/UD: In Spring 2020 two new letter grades were created: SD (Satisfactory-Disruption) and UD (Unsatisfactory-Disruption). These new grades are combined with “S” and ""U” on this report","","","","","","","","","","","","","","","","",""
