"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"660
MUSIC","","","","","","","","","","","","","","","","","","",""
"MUSIC
660","Dept. Total","4290","3.909","89.7","2.8","2.6","0.3","0.1","0.1","0.1","3.5
0.4","0.1","",".","0.0","0.0","0.0","0.0","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S/SD
U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"660
MUSIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","169","3.858","87.0","5.3","4.7","0.6",".",".",".","0.6
1.8",".","",".",".",".",".",".","."
"Sophomore","","806","3.882","89.1","3.7","3.5","0.2",".","0.1","0.2","2.6
0.5",".","",".",".",".",".",".","."
"Junior","","1241","3.907","91.4","3.1","3.1","0.3","0.1","0.1",".","1.2
0.4",".","",".",".",".","0.2","0.1","0.1"
"Senior","","1720","3.921","92.4","2.2","2.0","0.3","0.2","0.2","0.1","1.8
0.4","0.3","",".",".",".",".",".","."
"Undergraduates","","3936","3.906","91.2","2.9","2.8","0.3","0.1","0.1","0.1","1.7
0.5","0.2","",".",".",".","0.1","0.0","0.0"
"Special","","72","4.000","34.7",".",".",".",".",".",".","65.3
.",".","",".",".",".",".",".","."
"Graduate","","282","3.932","79.8","2.1","1.1","0.4",".",".","0.4","15.2
.",".","",".","0.7","0.4",".",".","."
"Prof Yr 1","","5","***","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 2","","2","***","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 4","","1","***","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","8","4.000","100.0",".",".",".",".",".",".",".  
.",".","",".",".",".",".",".","."
"","Dept. Total","4298","3.909","89.5","2.8","2.6","0.3","0.1","0.1","0.1","3.7
0.4","0.1","",".","0.0","0.0","0.0","0.0","0.0"
