"L&S","","","","","","","","","","","","","","","","","","",""
"SOCIAL WORK","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","",""
"SOC WORK
896","Dept. Total","1563","3.831","72.3","17.8","4.7","1.2","0.4","0.1","0.1","2.6
0.4",".","",".","0.1","0.3",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S/SD
U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","",""
"Freshmen","","27","3.438","18.5","51.9","18.5","3.7",".",".",".","7.4
.",".","",".",".",".",".",".","."
"Sophomore","","57","3.611","50.9","24.6","7.0","8.8","1.8",".",".","3.5
3.5",".","",".",".",".",".",".","."
"Junior","","190","3.689","53.7","27.9","10.0","1.6","0.5",".",".","5.3
1.1",".","",".",".",".",".",".","."
"Senior","","317","3.796","69.1","20.2","6.6","1.3","0.9","0.3",".","1.3
.",".","",".",".","0.3",".",".","."
"Undergraduates","","591","3.723","60.1","24.5","8.3","2.2","0.8","0.2",".","3.0
0.7",".","",".",".","0.2",".",".","."
"Special","","15","3.963","66.7","6.7",".",".",".",".",".","20.0
.",".","",".",".",".",".","6.7","."
"Graduate","","958","3.904","79.6","13.8","2.5","0.5","0.2",".","0.1","2.0
0.3",".","",".","0.1","0.3","0.3","0.2","."
"Prof Yr 2","","1","***","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 3","","1","***","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","***","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","1566","3.831","72.2","17.8","4.7","1.1","0.4","0.1","0.1","2.6
0.4",".","",".","0.1","0.3","0.2","0.2","."
