"L&S","","","","","","","","","","","","","","","","","","",""
"SOCIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","",""
"SOC
900","Dept. Total","2505","3.767","60.1","20.9","5.6","1.1","0.2","0.2","0.3","9.8
0.8",".","",".","0.2","0.5","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S/SD
U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","260","3.685","50.8","31.5","8.8","0.4",".","1.2",".","6.5
0.8",".","",".",".",".",".",".","."
"Sophomore","","977","3.774","62.7","24.2","5.3","0.9","0.2",".","0.3","5.3
0.7",".","",".",".","0.2","0.1",".","."
"Junior","","506","3.780","64.0","20.0","7.5","0.8","0.2","0.2","0.2","5.5
1.0",".","",".",".","0.2","0.4",".","."
"Senior","","469","3.777","66.1","17.7","5.3","2.8","0.6",".","0.2","4.9
0.9",".","",".",".","1.5",".",".","."
"Undergraduates","","2212","3.765","62.3","22.7","6.2","1.2","0.3","0.2","0.2","5.4
0.8",".","",".",".","0.5","0.1",".","."
"Special","","38","3.432","44.7","5.3","5.3",".",".","2.6","5.3","28.9
2.6",".","",".",".",".",".","5.3","."
"Graduate","","254","3.900","42.9","7.1","0.4",".",".",".",".","45.3
0.4",".","",".","2.4","1.2",".","0.4","."
"Prof Yr 4","","1","***","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2505","3.767","60.1","20.9","5.6","1.1","0.2","0.2","0.3","9.8
0.8",".","",".","0.2","0.5","0.1","0.1","."
