"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"MECHANICAL ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"612
M E","","","","","","","","","","","","","","","","","","",""
"890","056","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","062","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","064","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","065","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","066","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","068","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","070","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","075","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","077","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","079","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","081","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","082","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","086","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","087","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","095","1","***","","","","","","","","","",".",".",".",".",".",".","."
"PhD Research and Thesis","Course Total","88","",".",".",".",".",".",".",".","71.6",".",".",".","28.4",".",".",".","."
"964
Spec Adv Topics-Mech Engr","001","14","3.893","85.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","054","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","070","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","078","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","082","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","085","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Dissertator Research&Thesis","Course Total","29","",".",".",".",".",".",".",".","89.7",".",".",".","10.3",".",".",".","."
"999","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","078","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","2","***","","","","","","","","","","","","","","","",""
