"BUS","","","","","","","","","","","","","","","","","","",""
"MARKETING","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","",""
"MARKETNG
237","Dept. Total","1948","3.689","50.0","26.1","8.1","1.1","0.4","0.4","0.4","13.1
0.4",".","",".","0.1","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S/SD
U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"237
MARKETNG","","","","","","","","","","","","","","","","","","",""
"Sophomore","","263","3.537","33.1","31.6","11.8","2.7","1.1","0.8","0.4","18.3
0.4",".","",".",".",".",".",".","."
"Junior","","548","3.699","46.9","27.2","7.5","1.3","0.4","0.2","0.2","15.5
0.9",".","",".",".",".",".",".","."
"Senior","","749","3.697","51.0","25.5","7.9","0.9","0.3","0.4","0.5","13.4
.",".","",".",".","0.1",".",".","."
"Undergraduates","","1560","3.672","46.5","27.1","8.4","1.3","0.4","0.4","0.4","14.9
0.4",".","",".",".","0.1",".",".","."
"Special","","43","3.300","25.6","30.2","30.2","2.3",".","2.3","2.3","4.7
2.3",".","",".",".",".",".",".","."
"Graduate","","345","3.829","68.7","20.9","3.8",".",".",".",".","6.1
.",".","",".","0.6",".",".",".","."
"","Dept. Total","1948","3.689","50.0","26.1","8.1","1.1","0.4","0.4","0.4","13.1
0.4",".","",".","0.1","0.1",".",".","."
