"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"BIOMEDICAL ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"207
B M E","","","","","","","","","","","","","","","","","","",""
"799","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","096","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","110","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","118","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","126","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","141","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","142","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","18","4.000","94.4",".",".",".",".",".",".",".",".",".",".",".",".",".","5.6","."
"890","034","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","055","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","089","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","092","4","***","","","","","","","","","",".",".",".",".",".",".","."
"890","097","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","099","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","107","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","118","3","***","","","","","","","","","",".",".",".",".",".",".","."
"890","130","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","133","2","***","","","","","","","","","",".",".",".",".",".",".","."
"890","136","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","137","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","138","1","***","","","","","","","","","",".",".",".",".",".",".","."
"890","141","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-dissertation Research","Course Total","33","",".",".",".",".",".",".",".","78.8",".",".",".","21.2",".",".",".","."
"915
Computn&Informatcs in Biol&Med","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","089","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","092","2","***","","","","","","","","","",".",".",".",".",".",".","."
"August 24, 2020","","","","","","","","","","","","","","","","","","Page 115 of 447",""
