"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","",""
"735
Doctoral Level-Cello","026","3","***","","","","","","","","","",".",".",".",".",".",".","."
"747","046","4","***","","","","","","","","","",".",".",".",".",".",".","."
"747","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level Composition","Course Total","5","***","","","","","","","","","","","","","","","",""
"76
Basic Guitar","011","8","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","033","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Masters Recital","Course Total","18","4.000","94.4",".",".",".",".",".",".",".",".",".",".",".","5.6",".",".","."
"999","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","025","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","026","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","029","6","4.000","33.3",".",".",".",".",".",".",".",".",".",".","66.7",".",".",".","."
"999","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","042","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","061","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","083","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","089","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","096","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","124","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","129","5","***","","","","","","","","","",".",".",".",".",".",".","."
"999","132","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","138","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","145","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","147","1","***","","","","","","","","","",".",".",".",".",".",".","."
"August 24, 2020","","","","","","","","","","","","","","","","","","Page 299 of 447",""
