"L&S","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","",""
"ANTHRO
156","Dept. Total","1896","3.830","74.0","10.6","6.1","0.7","0.9","0.4","0.1","5.9
0.6",".","",".","0.3","0.4","0.1",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S/SD
U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","",""
"Freshmen","","250","3.765","70.8","12.8","10.4","0.8","2.4",".",".","2.4
0.4",".","",".",".",".",".",".","."
"Sophomore","","679","3.846","76.7","11.0","5.4","0.6","0.7","0.4",".","3.7
0.9",".","",".",".","0.4",".",".","."
"Junior","","468","3.839","74.8","12.0","6.6","0.4","0.6","0.2",".","4.5
0.4",".","",".",".",".","0.2",".","0.2"
"Senior","","398","3.820","74.4","9.5","5.3","1.3","0.8","1.0",".","6.5
0.3",".","",".",".","1.0",".",".","."
"Undergraduates","","1795","3.827","74.9","11.2","6.4","0.7","0.9","0.4",".","4.3
0.6",".","",".",".","0.4","0.1",".","0.1"
"Special","","18","3.238","27.8",".",".",".",".",".","5.6","66.7
.",".","",".",".",".",".",".","."
"Graduate","","81","4.000","64.2",".",".",".",".",".",".","27.2
1.2",".","",".","6.2","1.2",".",".","."
"Prof Yr 4","","2","***","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","***","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","1896","3.830","74.0","10.6","6.1","0.7","0.9","0.4","0.1","5.9
0.6",".","",".","0.3","0.4","0.1",".","0.1"
