"L&S","","","","","","","","","","","","","","","","","","",""
"PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S/SD U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","",""
"PSYCH
820","Dept. Total","4633","3.641","54.2","16.7","11.6","2.8","1.6","0.9","0.2","9.4
1.9",".","",".","0.3","0.3","0.1","0.1","0.0"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S/SD
U/UD","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","",""
"Freshmen","","349","3.405","32.1","22.3","17.5","5.4","1.7","1.1","1.1","14.6
4.0",".","",".",".",".",".",".","."
"Sophomore","","1079","3.590","48.4","17.4","14.4","2.9","1.9","1.3",".","10.4
3.3",".","",".",".",".",".",".","."
"Junior","","1214","3.611","50.3","18.4","12.8","4.0","1.6","0.9",".","9.7
2.0",".","",".",".","0.2","0.1",".","0.1"
"Senior","","1716","3.714","63.3","15.4","9.3","1.8","1.5","0.6","0.2","6.3
0.8",".","",".","0.1","0.5","0.1","0.1","."
"Undergraduates","","4358","3.635","53.5","17.3","12.2","3.0","1.7","0.9","0.2","8.9
2.0",".","",".","0.0","0.3","0.0","0.0","0.0"
"Special","","39","3.255","35.9","15.4","12.8","5.1","5.1","2.6","2.6","12.8
.",".","",".",".",".","2.6","5.1","."
"Graduate","","233","3.939","68.7","6.0",".",".",".",".",".","17.2
0.4","1.7","",".","5.6","0.4",".",".","."
"Prof Yr 3","","3","***","","","","","","","","",".","",".","33.3",".",".",".","."
"Prof Yr 4","","4","***","","","","","","","","",".","",".","25.0",".",".",".","."
"Professionals","","7","4.000","71.4",".",".",".",".",".",".",".  
.",".","",".","28.6",".",".",".","."
"","Dept. Total","4637","3.641","54.1","16.7","11.6","2.8","1.6","0.9","0.2","9.4
1.9","0.1","",".","0.3","0.3","0.1","0.1","0.0"
