"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMPARATIVE LITERATURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"260
COMP LIT","","","","","","","","","","","","","","","","","","",""
"202
Intro to Mod & Contemp Lit","001","160","3.115","20.6","32.5","20.6","13.8","5.6","1.9","3.1",".",".",".",".",".",".","1.9",".","."
"203
Intro Cross-Cultrl Lit Form","001","139","3.188","12.2","39.6","35.3","5.0","4.3","2.2","0.7",".",".",".",".",".",".",".","0.7","."
"288
Masterpcs of Lit-Honors II","001","9","3.778","77.8","11.1",".","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"289
Intro to Lit Forms-Honors","001","10","3.600","40.0","40.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"351
Lyric","001","18","3.550","38.9","33.3","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"372
Literary Movements & Trends","001","24","3.400","25.0","25.0","41.7",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"377
Literary Periods","001","8","3.804","75.0","12.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"475
Poetics and Literary Theory","007","12","3.727","50.0","16.7","16.7",".",".",".",".","8.3",".",".",".",".",".","8.3",".","."
"682
Senior Honors Thesis","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"690
Proseminar","005","11","3.550","36.4","27.3","27.3",".",".",".",".",".",".",".",".",".",".","9.1",".","."
"692
Senior Thesis","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","003","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","099","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","14","3.985","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"772
Literary Movements & Trends","001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"775
Lit & Related Disciplines","001","11","3.875","54.5","18.2",".",".",".",".",".","27.3",".",".",".",".",".",".",".","."
"777
Literary Periods","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"963
Smr-Roots & Ramifications","001","12","3.950","75.0","8.3",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"975
Smr-Poetics & Literary Thry","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","11","",".",".",".",".",".",".",".","45.5",".",".",".","54.5",".",".",".","."
"999","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","2","***","","","","","","","","","","","","","","","",""
