"","999
049","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
052","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
055","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","31","3.945","80.6","3.2","3.2",".",".",".",".",".","",".",".","",".","6.5","6.5",".",".","."
"SOC WORK
896","Dept. Total","1321","3.687","61.8","20.0","11.1","1.9","1.7","0.5","0.2","1.1","",".",".","",".","0.5","0.8","0.2",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","3.500","33.3","16.7","50.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","54","3.250","25.9","31.5","24.1","9.3","3.7","3.7",".",".","",".",".","",".",".",".",".",".","1.9"
"Junior","","227","3.460","39.6","30.4","21.1","4.4","3.5",".","0.4",".","",".",".","",".",".",".","0.4",".","."
"Senior","","411","3.691","60.6","22.6","10.9","1.5","1.2","1.0","0.2","1.5","",".",".","",".",".","0.2",".",".","0.2"
"Undergraduates","","698","3.574","50.9","25.8","15.6","3.0","2.1","0.9","0.3","0.9","",".",".","",".",".","0.1","0.1",".","0.3"
"Special","","8","3.864","75.0",".","12.5",".",".",".",".",".","",".",".","",".",".","12.5",".",".","."
"Graduate","","613","3.839","74.1","13.7","5.9","0.7","1.3","0.2",".","1.5","",".",".","",".","1.1","1.5","0.2",".","."
"Prof Yr 3","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1321","3.687","61.8","20.0","11.1","1.9","1.7","0.5","0.2","1.1","",".",".","",".","0.5","0.8","0.2",".","0.2"
