"MILITARY SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"","102
001","","13","3.538","53.8","7.7","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"","102
002","","24","3.646","50.0","37.5","4.2","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","102
003","","13","3.692","53.8","30.8","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Military Leadershp","Course Total","","50","3.630","52.0","28.0","14.0","6.0",".",".",".",".",".",".",".",".",".",".",".","."
"Marksmanship","150
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","202
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","202
002","","20","3.975","95.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","202
003","","16","3.844","87.5","6.3",".",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"Fundamntls-Military Tactics","Course Total","","38","3.921","92.1","5.3",".",".","2.6",".",".",".",".",".",".",".",".",".",".","."
"Advanced Military Tactics","332
001","","8","3.375","37.5","25.0","25.0",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"Adv Leadship,Mgmt&Legl Oper","442
001","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MIL SCI
644","Dept. Total","","118","3.798","72.0","16.1","7.6","2.5","1.7",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","42","3.670","54.8","28.6","9.5","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","50","3.880","84.0","8.0","6.0",".","2.0",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","7","3.786","71.4","14.3","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","19","3.771","78.9","10.5","5.3",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","118","3.798","72.0","16.1","7.6","2.5","1.7",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","118","3.798","72.0","16.1","7.6","2.5","1.7",".",".",".",".",".",".",".",".",".",".","."
