"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","","",""
"Read&Rsch-Oper&Info Mgt PhD","999
037","1","***","","","","","","","","","","","",".",".","",".",".","",".",".","."
"OTM
238","Dept. Total","868","3.280","42.9","14.3","23.8","7.1","9.2","1.5","",".","0.5","",".",".","",".","0.2","",".","0.3","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","115","3.130","20.0","20.9","36.5","10.4","12.2",".","",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","403","2.988","20.6","13.2","34.7","11.7","16.4","3.0","",".","0.2","",".",".","",".",".","",".","0.2",".","."
"Undergraduates","","518","3.020","20.5","14.9","35.1","11.4","15.4","2.3","",".","0.2","",".",".","",".",".","",".","0.2",".","."
"Special","","11","3.357","54.5","18.2","18.2",".",".","9.1","",".",".","",".",".","",".",".","",".",".",".","."
"Graduate","","336","3.844","77.4","13.4","6.3","0.6",".",".","",".","0.9","",".",".","",".","0.6","",".","0.6","0.3","."
"Prof Yr 1","","1","3.000",".",".","100.0",".",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Prof Yr 2","","1","2.500",".",".",".","100.0",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Prof Yr 3","","1","3.000",".",".","100.0",".",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","3","2.833",".",".","66.7","33.3",".",".","",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","868","3.280","42.9","14.3","23.8","7.1","9.2","1.5","",".","0.5","",".",".","",".","0.2","",".","0.3","0.1","."
