"L&S","","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"ANTHRO
156","Dept. Total","1916","3.014","22.0","18.4","23.7","11.7","13.5","2.6","1.8","4.7","0.1",".","",".","0.6","0.6","0.2",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","502","2.651","5.8","16.5","30.1","16.7","23.1","4.2","3.0",".",".",".","",".",".",".","0.4",".","0.2"
"Sophomore","","455","2.989","15.2","22.6","31.6","14.3","11.9","1.8","1.8","0.4","0.2",".","",".",".",".",".",".","0.2"
"Junior","","368","3.130","26.6","22.3","25.5","9.2","12.0","2.2","1.4","0.5",".",".","",".",".",".",".",".","0.3"
"Senior","","410","3.216","37.3","16.6","14.9","10.2","10.0","2.7","1.5","4.6",".",".","",".",".","1.5","0.5",".","0.2"
"Undergraduates","","1735","2.971","20.1","19.4","25.9","13.0","14.7","2.8","2.0","1.3","0.1",".","",".",".","0.3","0.2",".","0.2"
"Special","","16","3.598","56.3","18.8","6.3",".",".","6.3",".","12.5",".",".","",".",".",".",".",".","."
"Graduate","","165","3.772","38.2","7.9","1.8",".","1.8",".","0.6","40.0",".",".","",".","6.7","3.0",".",".","."
"","Dept. Total","1916","3.014","22.0","18.4","23.7","11.7","13.5","2.6","1.8","4.7","0.1",".","",".","0.6","0.6","0.2",".","0.2"
