"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","",""
"","999
007","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"Adv Independent Reading","Course Total","3","***","","","","","","","","","","","","","","","","",""
"GEOLOGY
420","Dept. Total","1365","2.969","23.3","13.4","23.8","10.6","13.1","3.0","1.2","10.3","0.1","0.1","",".","0.6","0.1","0.2",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"420
GEOLOGY","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","166","2.676","15.7","7.2","32.5","12.0","23.5","7.8","1.2",".",".",".","",".",".",".",".",".","."
"Sophomore","","262","2.790","18.3","10.3","29.0","11.1","22.5","5.3","2.7",".",".",".","",".",".","0.4","0.4",".","."
"Junior","","307","3.003","22.5","16.9","28.7","14.3","14.0","1.3","1.3","0.3",".",".","",".",".",".","0.7",".","."
"Senior","","421","3.112","26.6","17.8","24.0","11.9","8.8","2.4","1.0","7.1",".","0.2","",".",".","0.2",".",".","."
"Undergraduates","","1156","2.914","22.1","14.4","27.6","12.4","15.4","3.5","1.5","2.7",".","0.1","",".",".","0.2","0.3",".","."
"Special","","21","3.297","47.6","9.5","14.3","9.5","4.8",".",".","9.5",".",".","",".",".",".",".",".","4.8"
"Graduate","","188","3.834","28.2","8.0","1.6",".",".",".",".","57.4","0.5",".","",".","4.3",".",".",".","."
"","Dept. Total","1365","2.969","23.3","13.4","23.8","10.6","13.1","3.0","1.2","10.3","0.1","0.1","",".","0.6","0.1","0.2",".","0.1"
